gene,HR,pvalue,FDR
ENSG00000175697.11,1.0377423748086771,0.35400144509176246,0.5267037101432764
ENSG00000134533.6,1.020546941652412,0.6110764108151017,0.7478845624901245
ENSG00000178031.17,0.9940291315532607,0.8723704829871863,0.9238977181796302
ENSG00000110324.11,0.8633243641516068,3.075426673023148e-5,3.993598493348652e-4
ENSG00000163082.10,0.9690441308721149,0.4649251386712563,0.6244778581185886
ENSG00000166825.15,0.9929737166905539,0.8530509086824568,0.9117437276131728
ENSG00000137285.10,1.0337434809733486,0.3874916971833365,0.5566387625961287
ENSG00000186567.13,1.1134217792558843,0.011098787782470788,0.04097131844126855
ENSG00000163016.10,1.0130315058281323,0.7536826730286675,0.8454632721438428
ENSG00000224982.4,1.0298423669039085,0.4283932619246389,0.5924652013730226
ENSG00000169508.7,0.8653506655759331,4.4282020316801157e-4,0.003107977761112197
ENSG00000253552.8,0.8980603879042579,0.012783959620578367,0.04541574291344673
ENSG00000132182.12,0.970028052566639,0.4284179594894488,0.5924652013730226
ENSG00000056558.11,0.8606531939079849,1.1964182788222416e-4,0.001100089012990598
ENSG00000137460.9,1.004452546918523,0.9121387866318893,0.9477424142366768
ENSG00000288156.1,0.8967865920839555,0.007315013711477712,0.02974772242667603
ENSG00000286989.1,1.1064331279925654,0.013995873092339258,0.04899045290964379
ENSG00000188227.13,1.0142260450668887,0.7329370483033202,0.8326484477886005
ENSG00000071242.12,1.083728072149927,0.034651798927348335,0.0972116086565319
ENSG00000128165.9,0.9845786586763152,0.6760614540188815,0.7960260808733033
ENSG00000106829.20,0.9015469223072631,0.008048357146485689,0.031900065330207145
ENSG00000198417.7,0.9863923191917869,0.7237013998419157,0.8260963947990102
ENSG00000174348.14,1.064997936239943,0.11173326754772803,0.23258002674728903
ENSG00000140945.17,1.033312016878532,0.3580880024551116,0.5308702395614903
ENSG00000253522.6,0.9280675703037086,0.06017133060061852,0.1474654559844654
ENSG00000130303.13,0.8601220810696049,2.6918430798385275e-5,3.678852209112654e-4
ENSG00000181019.13,1.0996449795368024,0.016153086800997744,0.05467762156169897
ENSG00000143028.9,1.0370051962377729,0.33686686165214064,0.5081447653751531
ENSG00000082074.19,0.8503943903004847,2.5012165226355517e-5,3.5045056151885234e-4
ENSG00000244242.2,0.9748643257510626,0.514896385174422,0.6685141346032083
ENSG00000139835.14,1.0992483256021301,0.014454587797717936,0.05017724559962149
ENSG00000177409.12,0.8168128127684036,5.615562790649737e-8,5.477377940649795e-6
ENSG00000139626.16,0.879180191889994,0.0012821569913636815,0.007279624597958155
ENSG00000120457.12,0.9811368415172652,0.6235146364416362,0.7584679502629047
ENSG00000166816.15,0.9458402135166418,0.17556385880903563,0.3227381189866947
ENSG00000132031.13,0.9717404919275633,0.4595215349478332,0.6190507093704724
ENSG00000023171.18,0.8861242162240547,0.00406377843920763,0.018648641975152813
ENSG00000123338.13,0.8527547942767011,2.8242951471976926e-5,3.767233153675429e-4
ENSG00000075643.6,1.0224151625717885,0.5998519544672893,0.7381204123604874
ENSG00000167191.12,1.0112305011830223,0.7727264683265558,0.8591146748145502
ENSG00000135919.14,0.8664502099808414,1.3691956804005713e-4,0.0012251729505122822
ENSG00000235169.11,1.0599211693153003,0.16422459278846088,0.30777497681823957
ENSG00000124772.12,0.907953449869358,0.0065308624619572295,0.027268258793581017
ENSG00000101096.20,0.8986565569425496,0.008338800522637376,0.03284305528679697
ENSG00000198832.10,0.9000601514096573,0.004700757275824927,0.02099391776221097
ENSG00000228168.1,0.8433960190821466,1.040703048119362e-5,1.8329565657369888e-4
ENSG00000072818.12,0.8256137768158996,9.586771302697363e-6,1.7249291387083526e-4
ENSG00000159496.14,0.849065515926701,2.014966518512657e-5,2.9783624930764175e-4
ENSG00000148926.10,1.0102260412606565,0.7957920463381389,0.8752312699611634
ENSG00000160255.18,0.8524650681459673,3.529821994887963e-5,4.481261324474516e-4
ENSG00000154263.17,0.9016187088447338,0.01271314616241971,0.045325129796452875
ENSG00000168497.5,0.960897471232896,0.3569941045080098,0.5298767094210876
ENSG00000168952.15,1.0216724268944068,0.5936916289974221,0.7327030664310648
ENSG00000171658.8,1.0122605548229129,0.7609793355358352,0.8498367127372735
ENSG00000109339.24,1.062581022145707,0.15131294313027543,0.2900986360818849
ENSG00000163536.13,0.8786225312554301,0.0026492147797934408,0.013094241431350583
ENSG00000142583.18,0.873296827683849,4.2959539494879395e-4,0.003035852458328824
ENSG00000248323.7,0.9509101605098822,0.23926334194994384,0.4006679733624436
ENSG00000172403.11,0.930652726194076,0.06658483884974369,0.15769761549546302
ENSG00000272872.1,1.016924856603423,0.6832848489646799,0.8013112350935175
ENSG00000253570.1,0.9413085312835107,0.12890329473575202,0.25708703359977336
ENSG00000106366.9,0.9227269911215917,0.04905701633840332,0.12635591952867836
ENSG00000164692.18,1.0551838542610976,0.14131646108087187,0.2764430732602742
ENSG00000167077.13,0.8656668555670964,2.472241793919895e-4,0.0020140315070337647
ENSG00000162881.6,0.9125780149009283,0.043265579529884746,0.11493065789085688
ENSG00000278974.1,0.9692027459465166,0.4309291202324446,0.5947868265459956
ENSG00000141854.9,0.9354036279225569,0.11488579918919155,0.23707044865690435
ENSG00000179855.9,1.0305671579436788,0.46208613882230687,0.6212050970210012
ENSG00000228223.3,1.0428930539805705,0.28191035146320276,0.44976469067364666
ENSG00000177675.9,0.9543351636032197,0.23162667068689768,0.3904943062945272
ENSG00000080031.10,0.9393566259740107,0.12737070263340808,0.25484633576756455
ENSG00000145569.6,0.8009599819549711,3.436287257567183e-8,4.192270454231963e-6
ENSG00000277954.1,1.0050256088597809,0.9022767647249955,0.9420138545511224
ENSG00000165568.18,1.0268612511974122,0.49533027830739373,0.6525262186182732
ENSG00000168060.16,0.966759820744431,0.41881437318465303,0.5838655224831757
ENSG00000106952.7,0.8849627071733245,8.521835377176715e-4,0.005236636432019401
ENSG00000132965.10,0.8793376598178606,3.87515252354249e-4,0.0028092047714144254
ENSG00000186074.19,0.8623348472145359,9.09504125492504e-5,8.939376005716584e-4
ENSG00000267454.6,1.0232104046167525,0.561109295159701,0.7064356139916497
ENSG00000184347.15,0.9884169886136089,0.7568570206896291,0.8471243717810527
ENSG00000142675.18,0.9657344187988425,0.4234687107038803,0.5882695928038523
ENSG00000135253.15,1.1222632651427882,0.0017914341758841312,0.009583693847884945
ENSG00000103942.13,1.0488752355634208,0.2591762348987457,0.42338325505013913
ENSG00000129194.8,1.112514735278483,0.012554065737145539,0.04498240459684956
ENSG00000135525.18,1.0769967321718472,0.0711076657719766,0.16581843552047876
ENSG00000115604.11,0.8811866434169906,0.0011865972459328107,0.006814419545529184
ENSG00000187720.14,1.0504016814871588,0.20814907561845727,0.3637881468356126
ENSG00000120756.13,0.967319810853672,0.3997436586190679,0.5681665041931201
ENSG00000113248.6,0.9877017094076778,0.7551405565767706,0.8459603726757015
ENSG00000132749.11,1.1219421546664812,0.00485046397912752,0.021470814888137926
ENSG00000171224.9,0.9510577680448414,0.18844652853470614,0.34066119831246844
ENSG00000137941.17,0.9461723311507715,0.19109244537757983,0.3434185228709202
ENSG00000225210.10,0.9796337442003774,0.616901864937283,0.7529875862411639
ENSG00000197124.12,0.983942833323322,0.6982612000745876,0.81103923427686
ENSG00000165730.16,0.954988516940116,0.25057657816897144,0.41447885052949573
ENSG00000170624.13,1.0210309525966752,0.6104100336340672,0.7476177738094035
ENSG00000121005.9,0.9968304535782504,0.9381553021601062,0.9628966161325447
ENSG00000002726.21,0.984578570693028,0.7073660113027465,0.8154516682499051
ENSG00000171451.14,1.058130193863675,0.13873337033084798,0.2721979677338296
ENSG00000135094.11,1.004736563229509,0.9083217134434005,0.945955696573785
ENSG00000115590.14,0.9457045989072714,0.1603589224951815,0.3029136443810037
ENSG00000131042.15,0.8371705836928874,1.7939286165150912e-6,4.876755945548091e-5
ENSG00000125384.7,0.8348535788886919,1.0007710411109843e-6,3.359635401098754e-5
ENSG00000272282.1,0.9055554811060605,0.01268123573361961,0.04530824367111807
ENSG00000203650.9,0.9947138132797867,0.8920956293140235,0.9350926944318412
ENSG00000110660.15,0.9934993506378933,0.870982420719493,0.9237556186922767
ENSG00000165197.5,1.0330363834113996,0.4074511374123836,0.5742661564769633
ENSG00000155962.13,0.8226861234981829,1.1504500776751629e-6,3.635465139374278e-5
ENSG00000152926.15,0.9420518299104894,0.17443540468294563,0.32149074952987994
ENSG00000229109.2,0.95553761048770125,0.26309348821281087,0.42782627699625486
ENSG00000169385.3,0.8804960675909111,0.0014728516451247755,0.008204013283868737
ENSG00000196196.3,0.9145597487423306,0.034687292028283516,0.09725663381472767
ENSG00000125430.9,0.8673987227088585,3.3763744542570306e-4,0.002505730715162265
ENSG00000130635.16,1.1103918089534264,0.006282671974929398,0.026542166569760852
ENSG00000167972.14,0.962123513133047,0.3337088199128645,0.5045984030242285
ENSG00000123329.20,0.8191747096241621,1.138666931544506e-6,3.627778338589566e-5
ENSG00000188906.16,0.8400098801398926,5.033329476935841e-6,1.0318325427718475e-4
ENSG00000176046.9,0.8940058681329073,0.004229371934124355,0.01926713881101095
ENSG00000285744.1,0.8757709153884002,5.478781733804647e-4,0.0036539821643321127
ENSG00000162426.16,0.9491849778409861,0.16637948642508085,0.3108066926380206
ENSG00000138738.11,0.9613519101430489,0.31264823443091194,0.4819311151381885
ENSG00000105699.16,1.061224781081601,0.14752760397678555,0.2846828254967828
ENSG00000183578.8,1.0088133594792492,0.835189112844288,0.8996848007205009
ENSG00000115107.20,0.9384017289172994,0.1140117380658064,0.2356409912800315
ENSG00000142235.12,1.0190888387162378,0.6602255880350414,0.784474062579406
ENSG00000173947.14,0.9953726650279456,0.9080722911617182,0.945955696573785
ENSG00000155926.14,0.8282064382737696,7.406070990525937e-7,2.80793185138154e-5
ENSG00000186481.16,1.0680477074985029,0.10170214642682952,0.2173992036012826
ENSG00000111728.10,0.9939719781267238,0.8765722163299006,0.9258053686828891
ENSG00000168995.13,0.8577719202953541,1.569260016870353e-4,0.0013651197572844358
ENSG00000121858.11,0.8557996685096239,6.812134292549342e-5,7.296423068807667e-4
ENSG00000215417.13,0.9514267880776676,0.25231218266900113,0.4167983942240237
ENSG00000167207.14,0.8637955402642712,1.5023009812841664e-4,0.0013184327700650417
ENSG00000261934.2,1.0122686856827945,0.771404698436355,0.8582220421660693
ENSG00000187699.10,1.076053085491889,0.07171764842177711,0.1667743735033608
ENSG00000099810.21,0.9291642927312656,0.05342597155959614,0.13496803522277773
ENSG00000261578.1,1.0460042982666724,0.25656201126314615,0.42103778882488746
ENSG00000077943.8,0.9358016690871558,0.11048546088786287,0.23065453896539653
ENSG00000158156.9,0.9757327055549957,0.5593077634703196,0.7057662545102267
ENSG00000259038.1,1.0339304464637658,0.4027468454488818,0.5702065442783206
ENSG00000182162.11,0.8605153963096888,2.880632913872301e-4,0.002216757820798346
ENSG00000006638.13,0.9643699235582006,0.37883977375047945,0.5486266787202948
ENSG00000188662.6,1.0565390543919582,0.24834542533237444,0.4116049759816226
ENSG00000120949.15,0.886366151055942,0.0015918847564303593,0.008732001001159461
ENSG00000171659.15,0.8554340530813097,1.0098483137291187e-4,9.732680665265996e-4
ENSG00000225972.1,1.0566623180188486,0.13159879189091003,0.26059269874834995
ENSG00000197971.16,1.129933358007175,0.0038377701407112563,0.01775811863444746
ENSG00000283154.2,0.9211557227673103,0.030674011747380013,0.08946437711976375
ENSG00000108852.15,1.013122491626045,0.7604521644398321,0.8496547313362157
ENSG00000135519.8,0.9836189142802865,0.7029691775011878,0.8124653190132151
ENSG00000221818.9,1.0380755665089478,0.34489846816308983,0.51683137329077
ENSG00000267121.6,0.8395106019325099,4.331307641404161e-5,5.233140295242419e-4
ENSG00000188641.14,0.8199342958501094,4.959016884663137e-7,2.225558813927561e-5
ENSG00000269821.1,0.9308690008540701,0.10269139844591832,0.21861573072156174
ENSG00000273203.1,1.037129260182132,0.36545607288209897,0.5360368874026441
ENSG00000161643.13,0.8633014497165429,6.742570433237598e-4,0.0043128308576795985
ENSG00000188732.11,0.9117809407897144,0.021113026052377082,0.06713754374697405
ENSG00000067445.21,1.0241475310188946,0.5573044864973666,0.7040498484240751
ENSG00000163888.4,1.010840426258789,0.7686669827045548,0.8563189860775464
ENSG00000159958.7,0.9481460882423967,0.21339855679170372,0.36927685638562624
ENSG00000130176.8,1.0342150853050784,0.4013069433091266,0.5691344855209105
ENSG00000101276.18,1.0791809170552513,0.06067135504167879,0.1483275258643584
ENSG00000028277.21,0.8610063900982275,3.6666362428605274e-4,0.002689224998062809
ENSG00000185745.10,0.870076030991238,5.017252359637022e-4,0.003419113937725393
ENSG00000146192.15,0.8468423782579604,1.8170075607768202e-5,2.770936530184651e-4
ENSG00000215817.7,1.043678807169296,0.3001996891062797,0.4692496390342535
ENSG00000168917.9,0.9473928043195339,0.16512882111911922,0.3091221419303272
ENSG00000013016.16,0.9585868281119279,0.2723941525810074,0.4382488102959791
ENSG00000153531.13,1.0176573505447086,0.6807685119326532,0.7996549257782084
ENSG00000177432.8,0.9951849808100373,0.9047785663773427,0.9438378287840393
ENSG00000134853.12,1.0090121043181886,0.8245406750153064,0.8927169819105114
ENSG00000058091.17,0.8727525257421112,0.0026239579196564865,0.012995086647645293
ENSG00000174500.13,0.92346571477334,0.043634118315977924,0.11566394266906284
ENSG00000198857.3,1.0301045310556494,0.47263917678456036,0.6310360657756667
ENSG00000169169.15,1.0022667436876032,0.954024500707257,0.9720982995595232
ENSG00000134986.14,1.020085710481752,0.6269279730572574,0.7606421565061278
ENSG00000160593.19,0.8408387489034904,1.1340347664950009e-5,1.949292749830926e-4
ENSG00000237438.7,1.1018082528362605,0.030930935191601033,0.09010864171717436
ENSG00000250159.7,0.940406192273919,0.10533938268704784,0.2230768806945865
ENSG00000234456.8,0.9183931840496778,0.027389382844269866,0.0814516605154803
ENSG00000066735.14,1.1012986688932371,0.012702728915491717,0.0453202924645432
ENSG00000164136.17,0.7926481472123641,8.53771286878999e-10,1.1177201082708612e-6
ENSG00000110811.20,1.0205222919703028,0.6001013321325877,0.7382456624021652
ENSG00000185885.16,0.8117683781706185,9.94518496212597e-8,7.772783621961578e-6
ENSG00000169071.15,1.0152373650286775,0.6932501642337359,0.8083070679480528
ENSG00000007933.13,0.8857468855311746,0.002800980983471972,0.013628897742535801
ENSG00000104490.18,1.1118756978738065,0.010761395488425207,0.04007974056949694
ENSG00000107249.23,1.0376604896971982,0.34565749414040076,0.5176583190689474
ENSG00000141441.16,0.9877280585757825,0.77599069210039,0.8615994321611876
ENSG00000112320.12,0.9576858184641638,0.28875982000937506,0.4576605258830463
ENSG00000134516.18,0.8530438959394846,5.564136266235384e-5,6.296789503101673e-4
ENSG00000145945.7,0.9620755419884223,0.3303568285267976,0.5007408655427399
ENSG00000164627.18,1.0109062797446629,0.7897457605788516,0.8712634085609651
ENSG00000162931.12,1.071420431432937,0.08448971054744746,0.1896061653731089
ENSG00000274512.5,0.9687967845445308,0.3971559404232879,0.5659755025633293
ENSG00000152661.9,1.1166888941652815,0.00853952921698824,0.03347548992427522
ENSG00000104974.12,0.8604871907698944,2.7930269210937734e-4,0.0021922077275996626
ENSG00000079156.17,0.9896232676526948,0.7830180616979978,0.8661336454253394
ENSG00000215374.6,0.9351446090218261,0.07832906904495307,0.17809662278001442
ENSG00000186407.7,0.9293022625682301,0.05590307501470369,0.13989836424025406
ENSG00000266835.6,1.093774235175225,0.03223475775797416,0.09255927572065828
ENSG00000180190.12,1.1468494011828347,8.447928207330362e-4,0.00520400700653528
ENSG00000182253.15,0.8802451719918034,6.349307279848618e-4,0.0041085685658218355
ENSG00000111335.13,0.8845397307679235,0.0012658488042764187,0.007211589657164745
ENSG00000124216.4,1.0008536298519732,0.9826562653310351,0.988656686490015
ENSG00000223865.11,0.8072287115788713,2.646402917500068e-7,1.4388377601451458e-5
ENSG00000129048.7,0.9164061349464024,0.05095543280298967,0.12995519170949332
ENSG00000120280.6,0.8279689546749142,9.054765272657066e-7,3.126178212818986e-5
ENSG00000186603.6,1.2184308062527578,1.6104283808393092e-6,4.450476663512831e-5
ENSG00000286940.1,0.839883970718818,9.64078276797413e-6,1.7284299428461144e-4
ENSG00000197766.8,0.9658737610172399,0.39485443499906003,0.563498397679115
ENSG00000261959.1,1.0232085379916613,0.599593123163728,0.7379834650750412
ENSG00000144792.9,1.0071473513988733,0.8574510827252508,0.9148545573621676
ENSG00000153823.19,1.0695666146487932,0.07787755848597981,0.17763043663788008
ENSG00000177425.11,0.9051742753488001,0.019570997656253624,0.06320675840516797
ENSG00000259343.7,1.0485043917412784,0.24587751024062152,0.40832646288963775
ENSG00000187116.14,0.8935229847999796,0.0027922880232978346,0.013609231129034083
ENSG00000030419.16,0.8651487248490659,2.7116939470212036e-4,0.0021427951221169132
ENSG00000162520.15,1.07837753764563,0.06361534628731172,0.15327743840517014
ENSG00000102445.20,0.9378396472948163,0.11002175340674368,0.23007057296844982
ENSG00000133256.13,0.8778196556828458,0.0021352156459005863,0.010994650258294512
ENSG00000184349.13,0.9199702464790049,0.044257438927156036,0.1168826343788989
ENSG00000197594.13,0.98320829142971,0.654819706703244,0.7816796131494089
ENSG00000171766.17,0.9726702236859275,0.5091720932583205,0.6634176100706785
ENSG00000125740.14,0.9437070905663609,0.1857509992710968,0.3368841545881168
ENSG00000164591.14,1.1017268675632443,0.016214894109004868,0.05480195968462321
ENSG00000162591.16,1.1078842978164265,0.01712354513305096,0.05717755190622223
ENSG00000164125.16,0.9667197808996069,0.40401137679509697,0.5710270999517024
ENSG00000158458.21,0.9508752224633181,0.23511207431193443,0.3951715711385403
ENSG00000143153.13,0.8609504887872473,2.3386684245346447e-4,0.0019219170156222426
ENSG00000104432.14,0.8691385507172109,4.45770369511934e-4,0.003118522221396775
ENSG00000124749.17,1.1025666083712713,0.008956022901074688,0.034739709261963195
ENSG00000226329.2,0.9630752406142438,0.361250553792977,0.5341748037709512
ENSG00000168542.16,1.085300636605115,0.0324311959185386,0.09296323322895707
ENSG00000108556.10,1.0709957463899706,0.09841691649049908,0.2125567427830209
ENSG00000246898.1,0.9974005373938398,0.9494124626450177,0.9687803219401017
ENSG00000166682.13,0.9839195957951499,0.6878439987333299,0.8048177033132436
ENSG00000136286.16,0.8745276768029665,9.86390989190777e-4,0.005904244320005262
ENSG00000151062.15,0.9280044490220875,0.07294022024661935,0.16906718335198795
ENSG00000158859.10,0.9234159979147564,0.046548786981553444,0.12190420548781694
ENSG00000112299.8,0.8944296153250922,0.004296802752360732,0.019503273473056606
ENSG00000196503.5,1.1063676408557204,0.012246507622760283,0.044212081846421065
ENSG00000134201.12,1.0308124706093984,0.4528901535039127,0.6135851971361244
ENSG00000111679.17,0.8558888668668102,9.096646115373333e-5,8.939376005716584e-4
ENSG00000121101.16,1.0509977300218298,0.22650096206222287,0.3836633295750893
ENSG00000121236.21,0.9173363620743477,0.03386503190477323,0.09570157515059229
ENSG00000205978.6,1.1550495718319698,2.9957650920855924e-4,0.002287758319177425
ENSG00000178401.16,1.0180143307006666,0.6805003404013346,0.7995918963325054
ENSG00000149256.16,1.0836930320150118,0.03980277973003848,0.10767631379645888
ENSG00000128833.13,1.0237655749189418,0.5727375699505118,0.7172842576095293
ENSG00000106538.10,0.9416161790112137,0.1440085090089632,0.27997463733952
ENSG00000203709.12,0.837670594216825,3.002371720926304e-5,3.9421175431287995e-4
ENSG00000154122.14,0.9707828119800614,0.4400634652885803,0.6024308715737481
ENSG00000247516.8,0.9171446488012543,0.03125984344853905,0.09069706318421829
ENSG00000158856.18,1.027219337415407,0.5135189558845816,0.6675004646546028
ENSG00000189195.15,0.8617093626701298,3.3190708344941827e-4,0.002470534570556533
ENSG00000022267.19,0.9963055637815873,0.9260726534347636,0.9574649467715352
ENSG00000102362.15,0.9936604238872891,0.8748789026044456,0.9245078703912111
ENSG00000029534.21,0.9364653480770263,0.10167314565767518,0.2173992036012826
ENSG00000172915.18,0.9596501670673784,0.30485418261225644,0.47410263820096243
ENSG00000104419.17,0.8658357593196175,9.879753090452628e-4,0.005904244320005262
ENSG00000131620.17,1.0462647533419398,0.20348823392481336,0.3575160330494965
ENSG00000119714.11,0.9381865786521496,0.1217779920727,0.24721327773849247
ENSG00000164932.13,0.9917695096042134,0.8231829301958455,0.8916329616369899
ENSG00000181418.8,1.1619757455513158,7.453138572227672e-5,7.799288522653308e-4
ENSG00000173988.13,0.9636751786759133,0.36028509364637584,0.5331793013074473
ENSG00000277559.1,1.2414612323591692,8.906075668161908e-7,3.126178212818986e-5
ENSG00000279118.1,0.9353958156313559,0.10270831011508799,0.21861573072156174
ENSG00000274849.1,1.0642740361926968,0.13115866655317188,0.25991875309097284
ENSG00000179144.5,0.7931419835589781,3.715194794210693e-8,4.3756499343754806e-6
ENSG00000163563.8,0.8376341425600968,1.709809231226933e-6,4.699157019009406e-5
ENSG00000239713.9,0.7892802950968455,5.3576581795929035e-9,1.79793351004972e-6
ENSG00000197629.6,0.8772756169592072,4.5861065419293835e-4,0.0031905013800738215
ENSG00000104894.12,0.8710521049002959,0.001138596271951786,0.00659937259826516
ENSG00000284959.2,0.97386343598634,0.5159808534586549,0.6694691192574148
ENSG00000177359.20,1.0616058964913297,0.14912495888805602,0.2873355332658152
ENSG00000050628.20,1.0222084255377304,0.579450480016117,0.7206393090603226
ENSG00000161281.11,0.9462742893771368,0.19859364069025892,0.3517703483914606
ENSG00000197380.11,1.1160645835645309,0.007883263606406777,0.031350447677450995
ENSG00000167601.12,0.887937407225713,0.0031273844961750806,0.014895090939475858
ENSG00000188818.12,1.150881542332067,7.042042299607029e-4,0.004481462542319893
ENSG00000163909.8,1.1542666525558245,2.522912373989363e-4,0.002041158773960093
ENSG00000136010.14,1.0842537780450674,0.03907606490049249,0.10622743295231708
ENSG00000136160.17,1.096993579165444,0.03637044344457594,0.10084532045996057
ENSG00000231652.2,1.031089400295231,0.46896636949260634,0.6279108484816668
ENSG00000151468.11,1.0641640497019764,0.13881987518772476,0.2721979677338296
ENSG00000253910.2,0.9626592937957106,0.34261567072959764,0.5144892179493988
ENSG00000260597.1,1.0068929003726936,0.8731720425349723,0.924165585433756
ENSG00000187653.11,0.8330972473892473,2.1551725514300575e-6,5.5567902588933754e-5
ENSG00000196632.10,1.0765476366558362,0.07424487525548464,0.17121847211984054
ENSG00000007516.14,0.9761461487234844,0.5577421097970312,0.7043236640254356
ENSG00000135074.16,0.9389314260870305,0.11588163808996545,0.2386331633289449
ENSG00000160469.17,0.9697989131572053,0.43762764370076573,0.6008820954683586
ENSG00000205336.14,1.0838349150351123,0.06435489600048808,0.15431600661286737
ENSG00000144063.4,1.1137902812408984,0.013236153582413448,0.04669057843387311
ENSG00000141526.17,1.0028289918297408,0.9478792645007297,0.967413197517374
ENSG00000215915.10,0.976142024924859,0.5635224787501989,0.7084024900520971
ENSG00000145703.16,0.8851583035054071,0.002922659738262208,0.014165837219755393
ENSG00000127328.22,0.9117368516967158,0.024033972831309168,0.07370811287689054
ENSG00000111674.9,1.0182181758337538,0.6755340974781415,0.7960260808733033
ENSG00000106537.8,0.8831226576249984,0.0026841259400381635,0.013210543291865108
ENSG00000152049.6,1.0106548640417652,0.795160407363575,0.8747289108494836
ENSG00000080573.7,1.138331957906487,9.998317240036674e-4,0.005946680479745951
ENSG00000145623.13,0.9363307002037097,0.10719121084720548,0.22585106851631082
ENSG00000131797.12,0.9228183630339327,0.04166279406018859,0.11166420536680584
ENSG00000213071.11,0.9689351172510723,0.4619557328116456,0.6212050970210012
ENSG00000162645.13,0.7754718321110515,4.14918220969869e-11,2.075420941291285e-7
ENSG00000187122.17,0.9385821340968848,0.12013616453323306,0.24487412183994772
ENSG00000116035.4,1.038765347495782,0.4094784671448999,0.5759874276318304
ENSG00000144451.19,0.9279661757360188,0.05472345648343483,0.13741301673199852
ENSG00000205683.11,0.9186322397410032,0.03705611934114428,0.10210605811120561
ENSG00000253438.4,0.9100787150994625,0.022246107239823676,0.0696865127836204
ENSG00000278291.1,1.1149729921996214,0.011385117241072152,0.041689865622139756
ENSG00000110042.8,1.1545315515557057,3.9961359366814513e-4,0.0028760679072346216
ENSG00000144642.22,0.9481706395777125,0.19506259859043626,0.3479683017651078
ENSG00000126778.12,1.0191573194158206,0.6428042752701308,0.7729103329089411
ENSG00000203999.9,0.9538752514464718,0.26655859615263244,0.431636807366613
ENSG00000180015.12,0.9898100725097233,0.8077118789275604,0.8829053361878622
ENSG00000261616.1,0.788867904136176,1.531954301238318e-7,1.0082678177360614e-5
ENSG00000112139.16,0.9315425034578495,0.0784752825328206,0.17834319092647372
ENSG00000160883.11,0.8403033384880656,1.4559146654392271e-5,2.326672573970292e-4
ENSG00000144485.11,1.1254208648964594,0.003907357594039265,0.01803007627802989
ENSG00000116157.6,1.0204745980652794,0.6244363623956819,0.7590960332632615
ENSG00000182107.7,1.0597911437037588,0.1620009252528553,0.3045979965169007
ENSG00000124602.10,0.9463464265519166,0.1936025752061851,0.34611218489692547
ENSG00000163328.14,0.8777501418234149,0.0012924619600067663,0.007329812612192568
ENSG00000135046.14,0.9003419770225244,0.011867480688595581,0.043140362212467365
ENSG00000160284.15,1.0772458446537911,0.09922140940723898,0.2135160561381098
ENSG00000121753.12,1.0376237559947423,0.3712891765187052,0.5419283516038994
ENSG00000108846.16,0.9231673963960461,0.039897357825314714,0.10781555042799794
ENSG00000160117.16,1.0714530752209466,0.0740707290286544,0.17106196454068173
ENSG00000126262.5,1.0287668371524605,0.5024945507162423,0.6593068385578026
ENSG00000225969.2,0.9785933706623445,0.6284940960440574,0.7618018895710851
ENSG00000204052.4,1.003637220013618,0.9273565439015053,0.9576031685911035
ENSG00000173267.14,1.0479641011032759,0.25275735687846446,0.41724633853277804
ENSG00000163520.14,1.0737277448829818,0.08743110878134963,0.19464792401526518
ENSG00000277639.2,0.9830356302448585,0.6977830030226156,0.8109457669886438
ENSG00000108950.12,0.8376956555290733,4.6508805376330265e-5,5.473812811585976e-4
ENSG00000164440.15,0.9086617198955235,0.022026245047297978,0.06929262750099653
ENSG00000078098.14,0.9839353272659501,0.6945656108702706,0.8086968505683625
ENSG00000167094.16,0.8572108458672256,2.79938713865166e-4,0.0021922077275996626
ENSG00000242574.9,0.8209410852422331,4.0594842392498433e-7,1.9338609680693064e-5
ENSG00000245105.4,0.9593199041020829,0.3077776720244131,0.4758899275011172
ENSG00000115255.12,1.0722972872346013,0.12006653448629007,0.2448319631065727
ENSG00000114378.17,1.065169382358863,0.12648833023904826,0.25368669922041676
ENSG00000272143.1,1.0321432560231611,0.4289512192533729,0.5927110493661246
ENSG00000260027.5,1.0087488892728207,0.8388252706613848,0.9020778738310931
ENSG00000143061.18,1.109204265841195,0.03679824719754113,0.10180577017815307
ENSG00000143429.10,1.0767357542441656,0.09837917122420717,0.2125567427830209
ENSG00000173811.11,0.905099895948271,0.017833009668892282,0.05872331426188229
ENSG00000272720.1,0.976209324730825,0.5877982494254371,0.7274317285689749
ENSG00000246100.4,1.00003824125489,0.9992568155879609,0.9992568155879609
ENSG00000250742.4,1.0070575076931862,0.8644912365757255,0.9198927179877391
ENSG00000171757.17,1.0361150469602347,0.40607048277930136,0.5731276960671742
ENSG00000161682.15,1.1016549801808035,0.027062583168864056,0.08091275613308907
ENSG00000229474.7,0.8110511164644185,1.1859730931071092e-7,8.47462487388823e-6
ENSG00000136634.7,0.8648281638553269,2.8516310369017223e-4,0.0022080276233099713
ENSG00000204540.11,0.9976554455682327,0.9545076395195192,0.9723925077141824
ENSG00000234996.4,1.145627449160565,0.0027055349060178075,0.013254736140941305
ENSG00000124243.17,0.8714834144788484,0.0014816950852280491,0.008234932018123002
ENSG00000138135.7,0.9166526485287487,0.03026652165725162,0.08852926332798167
