"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADORA2A",0.0922318863533436,3.9265058604031,0.301995040736297,0.763150687427532,0.934683503647037,-4.61378021747545
"IL11",-0.107248832977094,2.92936996470543,-0.286586067939656,0.774897095720186,0.934683503647037,-4.61396362324663
"HLA-DPB1",-0.110542782938351,7.05579645709302,-0.285289114058788,0.775888201209389,0.934683503647037,-4.61397862326132
"ENTPD1",0.104893345567136,6.03894542855814,0.282472563618545,0.778041821386818,0.934683503647037,-4.61401096455316
"CD38",-0.149242617746583,4.7127144412093,-0.279387244463646,0.78040293125273,0.934683503647037,-4.61404602464073
"TNFRSF18",0.148507860561571,4.33321139771318,0.269798376196343,0.787754026869191,0.934683503647037,-4.61415253575465
"HLA-E",0.248694851575385,11.1753418267984,0.256978124605588,0.797612247451864,0.934683503647037,-4.61428914235455
"CD27",0.316725702083559,5.5666557300155,0.255129733685355,0.799036319279695,0.934683503647037,-4.61430829063771
"NEIL1",-0.0829781725983354,3.87567559271318,-0.250031627901275,0.802967590169424,0.934683503647037,-4.61436038915439
"CCR5",0.103134286366059,3.71971917824806,0.244472121409177,0.807260412685117,0.934683503647037,-4.61441600647796
"IL2RG",0.755740634020391,8.42468859353488,0.242959055839303,0.808429763261225,0.934683503647037,-4.61443092710266
"TIGIT",0.13615650683846,3.97923806578295,0.242866599762316,0.808501230654687,0.934683503647037,-4.61443183583187
"CD86",-0.0973965886442318,3.94005943575969,-0.234262764474733,0.815158885551598,0.936964236266204,-4.61451488986693
"PIK3CG",0.0568523594886141,3.75889068393798,0.224631172054443,0.82262785141209,0.936964531053041,-4.61460431745626
"F2RL1",-0.123340620254483,2.49300119457364,-0.21631335384393,0.829091170312408,0.936964531053041,-4.61467853073609
"PTPRC",0.39307251342691,8.44219654330232,0.216155930214569,0.829213609981941,0.936964531053041,-4.61467990834507
"IRF1",-0.299678226287242,9.89483553528682,-0.205433534165722,0.837562914510076,0.941081926415816,-4.61477138236651
"PTGS2",0.0565090606608432,3.48332511075194,0.181518140033161,0.8562507856124,0.951490016945221,-4.61495866464085
"CXCR6",-0.0792012857961351,2.95959053307752,-0.179173219104233,0.858087723044805,0.951490016945221,-4.6149757829252
"IFNGR2",-0.504457776190986,20.080698264124,-0.175332031033871,0.861098465335425,0.951490016945221,-4.61500334373326
"EPCAM",0.0566550869278069,3.16485319088372,0.166364938820558,0.868134796494043,0.953994281861586,-4.61506536081407
"PDCD1",0.0708986988804345,2.0232933701938,0.152514556487216,0.879023569319795,0.95923107380132,-4.61515475968174
"LAG3",-0.126054747775703,4.4238047793876,-0.148108321254764,0.882492587897215,0.95923107380132,-4.61518157312803
"CD28",-0.025535296948207,3.79651136450388,-0.137429130242732,0.890909627008597,0.963145542711997,-4.61524330067856
"STAT1",-0.559112902411339,23.4600151666279,-0.127326293931891,0.898883882641974,0.966541809292445,-4.61529744900077
"CTLA4",-0.12571051747388,5.34608989163566,-0.115805025990866,0.907990296721689,0.971112616814641,-4.61535415857485
"TLR4",0.0322302971712745,4.58568244705426,0.0965781886373536,0.92321388259795,0.982122866651774,-4.61543683208003
"PSMB10",-0.564117806547594,24.7391380733411,-0.0883517090439499,0.929736551514306,0.982122866651774,-4.61546763403455
"HLA-DQA1",0.465282304173159,16.121549188093,0.0832635015598045,0.933773345710451,0.982122866651774,-4.61548531417654
"RORC",0.0372128489324934,2.62429011062791,0.078029837079802,0.937927337652444,0.982122866651774,-4.61550240619023
