id	filename	md5	size	state
2ddc83c1-35f0-4060-95d5-dbfe479642f3	2ddc83c1-35f0-4060-95d5-dbfe479642f3/a9e8b311-dfde-4c34-80a2-5e64f94c596b.rna_seq.augmented_star_gene_counts.tsv	6a44a02e806f5b723c7aa81b74294fa7	4216775	validated
2eddfd42-de53-4fcd-80ed-0d95aa54d64b	2eddfd42-de53-4fcd-80ed-0d95aa54d64b/70d9a694-2379-4310-aa52-4fe388a58a8a.rna_seq.augmented_star_gene_counts.tsv	b31d4e6e7ba551d1f02c4016b046e2d0	4246567	validated
2f4ee6db-303e-40b6-9bf1-6aa168fd2f51	2f4ee6db-303e-40b6-9bf1-6aa168fd2f51/09c2c2d4-0d2f-488e-b42e-9c4756a27940.rna_seq.augmented_star_gene_counts.tsv	ed62dbf867a077a2bcf8b4082aef41d4	4240467	validated
3031ed04-095b-41cb-a717-1360d04a898b	3031ed04-095b-41cb-a717-1360d04a898b/0e8bcafe-b201-4c66-8a0b-d89a4fd7c7ae.rna_seq.augmented_star_gene_counts.tsv	3c241938903bf299ca0a7aad9cb24010	4233027	validated
30872d33-244d-4d66-817e-fb86e897e086	30872d33-244d-4d66-817e-fb86e897e086/87dc0bab-b318-47ec-a9a3-819a7388e731.rna_seq.augmented_star_gene_counts.tsv	891b696a830810281caef0dfbaac9cb7	4242936	validated
322086e7-d452-48ed-8ee6-3dfc62dcfecd	322086e7-d452-48ed-8ee6-3dfc62dcfecd/aad89bba-d9dc-4a93-8e77-26f2c1ba1c3f.rna_seq.augmented_star_gene_counts.tsv	275473bd56e89f3d0a1458ef79ca56f9	4225875	validated
32d77f7f-9757-41a0-96c3-bccd4d1fb30e	32d77f7f-9757-41a0-96c3-bccd4d1fb30e/853ba3ed-7943-46df-9405-c19f0b01e8f6.rna_seq.augmented_star_gene_counts.tsv	16757ed2fcab985cedc1cfdb06410801	4239671	validated
32dab809-4c81-439d-8bd6-e41b52dfbfd5	32dab809-4c81-439d-8bd6-e41b52dfbfd5/ae8e545c-f6ab-40e2-8122-162eab4b2724.rna_seq.augmented_star_gene_counts.tsv	b057632e387b37609f215e14c23d0305	4217562	validated
3307cc3b-99b9-4a48-82ed-a57f3ac67229	3307cc3b-99b9-4a48-82ed-a57f3ac67229/2617d866-0750-4a93-a533-5e15b536bfa9.rna_seq.augmented_star_gene_counts.tsv	12d78f8d3ccfb3b0e9d84f2837ad3ad5	4242273	validated
3687bc2e-d96d-49e7-a3d7-c6d4c532d689	3687bc2e-d96d-49e7-a3d7-c6d4c532d689/fb24d93c-9681-4d45-801f-9dcfd8c5703e.rna_seq.augmented_star_gene_counts.tsv	e5bd00d91d5ddc2765d773bb839e30ff	4208246	validated
