id	filename	md5	size	state
6cde35b8-abb8-4411-ba75-29663193c4d1	TCGA-ER-A2ND-06A-11R-A18W-13_mirna_gdc_realn.bam	18afcf9b1f171eae42cdea006b4e2a81	200464957	released
3ea732b6-727c-412f-bf94-bfc6978083a5	e2fb9bac-3c68-4bba-ae12-c409e170e59e.wxs.MuTect2.aliquot.maf.gz	11b1263ff23a2a1e7fda2510ee96437b	5354997	released
67098375-1f5f-47aa-b99d-72284f96985d	3b1f6586-a107-474d-a6ff-2a078de03a71.wxs.pindel.raw_somatic_mutation.vcf.gz	4752edf5689cdd2d1b78e33d906bf559	21713	released
1c9e5b03-bec4-40e5-80c1-e74d669d6b2d	TCGA-EE-A2MR-01Z-00-DX1.F5AB5CC6-0D9A-4438-804D-FA4636D966F2.svs	dcb4a11da110a853896f8dd6c1683dbb	1621847905	released
f8cc1c77-04a4-4781-b681-696702914c9d	0c6720d4-9333-49d3-8e96-abf095c146e6.wxs.muse.raw_somatic_mutation.vcf.gz	f174f813184ea717fb6c5c965609a17c	28761	released
b4bb392c-91aa-4c47-b1f4-e1d5503aa0de	TCGA-ER-A2ND-01Z-00-DX1.F2F060DC-995C-467C-8C5C-2C041BB13AD0.svs	1e15905f4affa11c78f8de8b3df1b3ab	2021670453	released
3964bc37-8456-41ae-a41f-d33622b2c4c1	17c501c6-aa8f-4964-b827-33869403d9ce.mirbase21.isoforms.quantification.txt	7e369871c0c18c8f2ddec0e6dfa1c570	578734	released
57d493a2-f69e-4e1e-bcff-fd02ee116261	TCGA-ER-A2ND-06A-21-A20N-20_RPPA_data.tsv	65f89bb3a65ff68b79c44b5c81d6180d	22239	released
9994eda3-5958-44c2-a7bf-f5fff507c14c	f4d14e63-ab95-4875-abe5-3d54b5d1803b.wxs.VarScan2.aliquot.maf.gz	6c73d4c5ebbb8d02c5436097531e43f8	253420	released
4252eaea-25f7-46ab-86ea-21f5d3b401a7	ba3570af-a282-4f88-890f-8eabea099d12_wxs_gdc_realn.bam	60b03774bdb0dd5de0687adae312d1d1	9128604009	released
39fb5053-48d6-4dc4-81f6-02fb72924814	TCGA-ER-A2ND-06A-11D-A95C-36.WGS.RP-1657.cr.igv.reheader.seg.txt	0686e8f1fba2f5b2acd02bc44d3b8665	229970	released
651177f7-38b7-4b20-a678-4af0faca65d5	3894ddae-80de-4c48-b11b-af1b8b7909d0.svaba.somatic.sv.vcf.gz	ed75fda6ead6f33c027c3a1092dd974d	42507	released
79e1e43a-f739-47bd-b42f-a9b997fb738f	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_G08_895364.CEL	8ed02a2d54f87645ce942d83e6c719f8	69120801	released
18afa951-1ed1-4099-8f55-1c6294f3cb0d	0dff45c9-0576-4f98-b017-66f5dbc8f481.wxs.MuTect2.aliquot.maf.gz	66ae2647bceb5e6611df33113cbc31a7	1575260	released
10361728-eaa0-4545-a221-fc20a31e6164	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_E08_895326.CEL	8f505f50ca49e367cf9cf8a9c5bb71fe	69128637	released
cde58bab-fc81-4876-b142-d8765e1ec352	TCGA-SKCM.5ce8ca88-6b05-4a1b-9a7d-7be29243ea78.ascat3.gene_level_copy_number.v36.tsv	5ce3d190118cfb956c4836605ca02aac	3445505	released
ee7b19c2-f857-4fd5-a59c-d5456f6f7f41	TCGA-SKCM.cc01eb4e-d552-4fcb-8969-8b8344eb3e9e.wgs.varscan2.raw_somatic_mutation.vcf.gz	be36d01360b69549d2d2a861e0cd525b	1348968	released
bdc1deb4-f567-4e24-8cf0-9437a835e4ee	TCGA-EE-A2MR-06A-01-TSA.6EADBC60-CFE3-45DD-AC6C-23D0F9DEE5B7.svs	ca3304bd0ec867825aa5df42cf9a4d48	141825057	released
6bfb4f59-3206-4313-9873-4c0cdb39de06	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_D11_895314.birdseed.data.txt	671088c687b24791c77143ebf2d1c184	20850930	released
70de5759-cd27-411e-9677-f98311d645c7	6476ae06-f64c-4077-90e1-0f06733409c8.mirbase21.isoforms.quantification.txt	a24aa0265de720053bf38d7192fd9b11	537986	released
2a8abf7f-7f44-4761-aec5-05b2271b837d	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_G08_895364.birdseed.data.txt	36beebc55df8a5827568d9c8738b0677	20850930	released
1a0c10b8-9926-4b24-a46d-8cad66d58806	c24b3f23-852a-452a-be97-b9c57244abf7.somatic_sv.vcf.gz	ba3c018c444c6dbad679dc442e782c5d	43428	released
4e469d46-502b-4687-ac5f-e9adfd971303	TCGA-SKCM.eaf40558-6b04-45ef-af71-fbfb03e8887f.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	041f757fd1d468a953f4e018875472a1	1347343	released
13b3bee6-a2e3-41b2-befc-44c97f39bb01	2f24b973-024d-40a3-ab44-795580a13aa2.wxs.aliquot_ensemble_raw.maf.gz	45478e611641b30e5f7882c29bf2a92d	137757	released
28ee9f26-1755-4072-9fe2-dfdd27524012	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_D06_895382.nocnv_grch38.seg.v2.txt	6e27b888aa49a9b80eb4b23cabd27c47	4299	released
